file_id,projectGroup,category,smellType,status,tInit,tFinal,first,last
JP26422,JP,Library,IMPLICIT_COLUMNS,0,2018-04-11 16:35:40,2019-06-14 07:47:46,0,1
JP26373,JP,Library,IMPLICIT_COLUMNS,0,2018-02-23 08:41:35,2019-03-07 13:57:39,1,1
JP32382,JP,Library,IMPLICIT_COLUMNS,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1
JP32365,JP,Library,IMPLICIT_COLUMNS,0,2019-04-11 14:24:27,2019-06-14 07:47:46,1,1
JP2806,JP,Library,IMPLICIT_COLUMNS,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1
JP2803,JP,Library,IMPLICIT_COLUMNS,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1
JP2334,JP,Library,IMPLICIT_COLUMNS,0,2004-02-17 19:53:51,2018-12-15 17:15:13,1,1
JP1127,JP,Library,IMPLICIT_COLUMNS,0,2005-10-27 16:38:12,2018-12-15 17:15:13,1,1
JP26240,JP,Library,IMPLICIT_COLUMNS,0,2015-01-27 06:59:50,2019-10-10 16:29:13,1,1
JP30452,JP,Library,IMPLICIT_COLUMNS,0,2015-11-18 06:38:08,2019-10-10 16:29:13,1,1
JP33628,JP,Library,IMPLICIT_COLUMNS,0,2016-05-10 05:46:01,2019-10-10 16:29:13,1,1
JP27585,JP,Library,IMPLICIT_COLUMNS,0,2015-03-18 10:05:23,2015-10-23 05:57:32,1,1
JP34282,JP,Library,IMPLICIT_COLUMNS,0,2017-12-12 07:33:36,2019-10-10 16:29:13,1,1
JP19942,JP,Library,IMPLICIT_COLUMNS,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1
JP19901,JP,Library,IMPLICIT_COLUMNS,0,2018-01-10 20:41:10,2018-02-03 19:13:05,0,1
JP19992,JP,Library,IMPLICIT_COLUMNS,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1
JP19975,JP,Library,IMPLICIT_COLUMNS,0,2017-12-08 11:47:43,2018-02-03 19:13:05,1,1
H11161,H,Business,IMPLICIT_COLUMNS,0,2014-01-27 20:34:46,2019-10-09 18:42:30,1,1
H11404,H,Business,IMPLICIT_COLUMNS,0,2015-01-20 20:52:58,2019-10-09 18:42:30,1,1
H119108,H,Library,IMPLICIT_COLUMNS,0,2017-06-30 21:26:02,2019-10-08 15:29:59,1,1
H119271,H,Library,IMPLICIT_COLUMNS,0,2019-05-07 16:38:14,2019-10-10 14:49:42,1,1
H120997,H,Library,IMPLICIT_COLUMNS,0,2013-02-13 17:38:26,2019-05-07 10:25:02,1,1
H127345,H,Library,IMPLICIT_COLUMNS,0,2013-11-01 17:45:39,2019-10-09 14:33:15,1,1
H174166,H,Library,IMPLICIT_COLUMNS,1,2001-11-20 02:29:49,2003-01-03 02:03:25,1,0
H175043,H,Library,IMPLICIT_COLUMNS,0,2003-01-03 02:03:25,2011-08-10 18:59:26,1,1
H176046,H,Library,IMPLICIT_COLUMNS,0,2004-06-13 00:15:03,2011-08-10 18:59:26,1,1
H177866,H,Library,IMPLICIT_COLUMNS,0,2010-08-21 22:31:06,2011-08-10 18:59:26,0,1
H206665,H,Business,IMPLICIT_COLUMNS,0,2013-03-26 16:13:56,2014-12-05 00:42:27,1,1
H206757,H,Business,IMPLICIT_COLUMNS,0,2013-03-26 16:13:56,2014-12-05 00:42:27,1,1
H283095,H,Library,IMPLICIT_COLUMNS,0,2015-03-14 15:52:59,2018-03-22 07:29:40,1,1
H284160,H,Library,IMPLICIT_COLUMNS,0,2015-02-18 08:48:01,2019-10-10 14:45:42,1,1
H3357,H,Library,IMPLICIT_COLUMNS,0,2013-07-30 20:36:49,2019-09-17 19:56:04,1,1
H3361,H,Library,IMPLICIT_COLUMNS,0,2013-07-30 20:36:49,2019-09-17 19:56:04,1,1
H36552,H,Business,IMPLICIT_COLUMNS,0,2015-07-01 14:13:49,2019-10-09 15:49:45,1,1
H48089,H,Business,IMPLICIT_COLUMNS,1,2016-01-14 12:10:25,2016-03-11 17:09:18,1,0
H48628,H,Business,IMPLICIT_COLUMNS,0,2016-02-12 10:44:32,2019-10-09 15:49:45,1,1
H52774,H,Business,IMPLICIT_COLUMNS,0,2017-06-13 14:55:17,2019-10-10 17:48:16,1,1
H5494,H,Business,IMPLICIT_COLUMNS,0,2012-03-29 22:40:37,2019-10-09 18:42:30,1,1
H5501,H,Business,IMPLICIT_COLUMNS,0,2012-03-29 22:40:37,2019-10-09 18:42:30,1,1
H55356,H,Business,IMPLICIT_COLUMNS,0,2017-08-21 21:08:41,2019-10-10 17:48:16,1,1
H5606,H,Business,IMPLICIT_COLUMNS,1,2012-03-29 22:40:37,2012-05-10 17:25:16,1,0
H56319,H,Business,IMPLICIT_COLUMNS,0,2017-10-30 14:45:16,2019-10-10 17:48:16,1,1
H5757,H,Library,IMPLICIT_COLUMNS,0,2012-03-11 10:34:47,2019-10-08 09:17:07,1,1
H59628,H,Business,IMPLICIT_COLUMNS,0,2018-02-20 16:34:11,2019-10-10 17:48:16,1,1
H64760,H,Business,IMPLICIT_COLUMNS,0,2018-07-29 18:55:28,2019-10-10 17:48:16,1,1
H6526,H,Business,IMPLICIT_COLUMNS,1,2017-01-26 14:16:25,2017-03-02 19:36:29,0,0
H65443,H,Business,IMPLICIT_COLUMNS,0,2018-07-29 18:55:28,2019-10-10 17:48:16,1,1
H71845,H,Business,IMPLICIT_COLUMNS,0,2018-11-10 11:22:48,2019-10-10 17:48:16,1,1
H82736,H,Library,IMPLICIT_COLUMNS,0,2012-01-25 18:38:17,2019-10-10 07:00:52,1,1
H85247,H,Business,IMPLICIT_COLUMNS,0,2019-04-05 04:58:49,2019-10-10 17:48:16,1,1
H85778,H,Business,IMPLICIT_COLUMNS,0,2019-05-02 09:28:11,2019-10-10 17:48:16,1,1
H29049,H,Business,IMPLICIT_COLUMNS,0,2017-03-03 12:13:13,2018-03-01 03:52:31,1,0
H5587,H,Business,IMPLICIT_COLUMNS,0,2014-01-27 20:34:46,2018-10-18 16:55:35,0,1
H6245,H,Business,IMPLICIT_COLUMNS,0,2017-08-02 22:59:23,2018-10-18 16:55:35,1,1
H176664,H,Library,IMPLICIT_COLUMNS,0,2008-04-04 01:39:53,2008-12-07 23:34:40,0,1
H279713,H,Library,IMPLICIT_COLUMNS,0,2010-07-14 12:45:10,2011-03-25 16:00:25,1,0
H100317,H,Library,IMPLICIT_COLUMNS,0,2010-06-03 04:22:10,2012-09-17 20:15:59,1,1
H101675,H,Library,IMPLICIT_COLUMNS,0,2011-03-14 14:57:52,2012-09-17 20:15:59,1,1
H66461,H,Library,IMPLICIT_COLUMNS,0,2008-06-03 14:57:55,2012-09-17 20:15:59,1,1
H114757,H,Library,IMPLICIT_COLUMNS,0,2019-03-02 14:38:36,2019-04-02 20:51:00,1,1
H101300,H,Library,IMPLICIT_COLUMNS,0,2018-10-01 12:30:45,2019-02-11 16:34:50,1,1
H278790,H,Library,IMPLICIT_COLUMNS,0,2009-02-23 14:35:01,2010-03-04 15:19:34,1,1
H278792,H,Library,IMPLICIT_COLUMNS,0,2009-02-23 14:35:01,2010-03-04 15:19:34,1,1
H279132,H,Library,IMPLICIT_COLUMNS,0,2009-08-05 12:32:39,2010-03-04 15:19:34,1,1
H149155,H,Business,IMPLICIT_COLUMNS,1,2007-12-12 13:43:29,2009-11-24 00:50:01,0,0
H149223,H,Business,IMPLICIT_COLUMNS,0,2007-12-12 13:43:29,2011-05-12 12:59:55,0,1
H59630,H,Business,IMPLICIT_COLUMNS,0,2018-02-20 16:34:11,2018-06-17 13:21:39,1,1
H149510,H,Business,IMPLICIT_COLUMNS,0,2007-12-12 13:43:29,2009-11-24 00:50:01,0,1
H149151,H,Business,IMPLICIT_COLUMNS,0,2007-12-12 13:43:29,2008-11-10 20:44:00,0,1
H52479,H,Business,IMPLICIT_COLUMNS,0,2017-06-13 14:55:17,2017-08-21 21:08:41,1,1
A30488,A,Utility,FEAR_OF_THE_UNKNOWN,1,2011-02-15 08:34:10,2011-05-08 11:47:32,1,0
A30824,A,Utility,FEAR_OF_THE_UNKNOWN,0,2012-06-26 20:24:51,2015-12-28 07:49:03,0,1
A15558,A,Multimedia,FEAR_OF_THE_UNKNOWN,0,2018-09-08 13:52:16,2019-10-09 10:09:04,1,1
A14490,A,Multimedia,FEAR_OF_THE_UNKNOWN,0,2015-05-19 09:58:38,2019-10-09 10:09:04,1,1
A46501,A,Library,FEAR_OF_THE_UNKNOWN,0,2018-04-26 15:27:34,2019-10-06 08:52:12,0,1
A46468,A,Library,FEAR_OF_THE_UNKNOWN,0,2015-11-23 08:33:31,2019-10-06 08:52:12,1,1
A46558,A,Library,FEAR_OF_THE_UNKNOWN,0,2018-04-26 15:27:34,2019-10-06 08:52:12,0,1
A7557,A,Utility,FEAR_OF_THE_UNKNOWN,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A7553,A,Utility,FEAR_OF_THE_UNKNOWN,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A5520,A,Business,FEAR_OF_THE_UNKNOWN,0,2015-12-08 10:03:03,2018-06-15 14:41:46,1,1
A44174,A,Utility,FEAR_OF_THE_UNKNOWN,0,2017-06-25 11:39:12,2019-09-26 12:51:28,1,1
A50102,A,Multimedia,FEAR_OF_THE_UNKNOWN,1,2017-12-24 00:07:08,2019-10-09 12:32:10,1,0
A49923,A,Multimedia,FEAR_OF_THE_UNKNOWN,1,2017-12-24 00:07:08,2019-10-09 12:32:10,0,0
A48564,A,Utility,FEAR_OF_THE_UNKNOWN,0,2013-04-20 13:52:59,2015-10-29 12:05:08,1,1
A38874,A,Library,FEAR_OF_THE_UNKNOWN,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1
A38087,A,Library,FEAR_OF_THE_UNKNOWN,1,2014-06-17 15:50:30,2016-12-06 13:54:54,1,0
A38663,A,Library,FEAR_OF_THE_UNKNOWN,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1
A38659,A,Library,FEAR_OF_THE_UNKNOWN,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1
A43643,A,Library,FEAR_OF_THE_UNKNOWN,0,2013-12-10 05:57:55,2019-10-09 20:47:09,0,1
A35358,A,Business,FEAR_OF_THE_UNKNOWN,0,2013-06-21 20:15:18,2019-10-03 11:12:40,1,1
A39857,A,Utility,FEAR_OF_THE_UNKNOWN,0,2014-03-08 15:59:59,2014-09-14 22:10:24,1,1
A39732,A,Utility,FEAR_OF_THE_UNKNOWN,0,2014-03-08 15:59:59,2014-09-14 22:10:24,0,1
A55033,A,Utility,FEAR_OF_THE_UNKNOWN,0,2014-06-07 23:57:04,2014-08-07 00:00:00,1,0
A41885,A,Utility,FEAR_OF_THE_UNKNOWN,0,2015-01-26 16:48:58,2019-09-26 12:51:28,1,1
A41889,A,Utility,FEAR_OF_THE_UNKNOWN,0,2015-01-26 16:48:58,2019-09-26 12:51:28,1,1
A42174,A,Utility,FEAR_OF_THE_UNKNOWN,1,2015-08-19 15:02:40,2016-09-28 23:19:58,1,0
A4143,A,Utility,FEAR_OF_THE_UNKNOWN,0,2018-03-10 19:37:46,2019-10-08 20:15:55,0,1
A5719,A,Utility,FEAR_OF_THE_UNKNOWN,0,2017-03-27 13:57:59,2018-03-10 19:37:46,1,1
A5716,A,Utility,FEAR_OF_THE_UNKNOWN,0,2017-03-27 13:57:59,2018-03-10 19:37:46,1,1
JD94641,JD,Library,FEAR_OF_THE_UNKNOWN,0,2014-03-05 23:39:55,2019-07-07 10:48:02,0,1
JD51829,JD,Library,FEAR_OF_THE_UNKNOWN,0,2015-05-13 14:45:19,2019-08-22 09:03:36,1,1
JD138165,JD,Library,FEAR_OF_THE_UNKNOWN,0,2016-07-18 12:46:14,2019-09-27 08:15:12,0,1
JD73169,JD,Utility,FEAR_OF_THE_UNKNOWN,1,2012-10-30 21:25:59,2016-04-25 19:30:26,0,0
JP70261,JP,Business,FEAR_OF_THE_UNKNOWN,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1
JP70259,JP,Business,FEAR_OF_THE_UNKNOWN,0,2017-06-07 21:21:47,2019-09-14 08:04:14,1,1
JP61880,JP,Library,FEAR_OF_THE_UNKNOWN,0,2017-03-17 05:59:47,2019-10-04 02:49:54,1,1
H119271,H,Library,FEAR_OF_THE_UNKNOWN,0,2019-05-07 16:38:14,2019-10-10 14:49:42,1,1
H88890,H,Library,FEAR_OF_THE_UNKNOWN,0,2012-05-15 17:27:55,2012-09-17 20:15:59,0,1
H114757,H,Library,FEAR_OF_THE_UNKNOWN,0,2019-03-02 14:38:36,2019-04-02 20:51:00,1,1
H101300,H,Library,FEAR_OF_THE_UNKNOWN,0,2018-10-01 12:30:45,2019-02-11 16:34:50,1,1
A54309,A,Library,LongMethod,0,2015-07-01 09:56:20,2019-08-08 08:22:22,1,1
A34864,A,Multimedia,LongMethod,1,2015-10-11 17:39:40,2019-10-08 13:13:17,1,0
A34865,A,Multimedia,LongMethod,0,2015-10-11 17:39:40,2019-10-08 13:13:17,1,1
A34866,A,Multimedia,LongMethod,0,2015-10-11 17:39:40,2019-10-08 13:13:17,1,1
A30488,A,Utility,LongMethod,1,2014-04-25 06:58:39,2014-10-21 20:56:39,0,0
A22939,A,Library,LongMethod,1,2013-04-14 20:00:40,2017-04-20 02:54:41,1,0
A30363,A,Utility,LongMethod,0,2014-07-22 07:56:11,2015-12-28 07:49:03,0,1
A30809,A,Utility,LongMethod,1,2013-12-16 07:46:49,2015-12-28 07:49:03,0,0
A31043,A,Utility,LongMethod,0,2012-06-26 20:24:51,2015-12-28 07:49:03,1,1
A30825,A,Utility,LongMethod,0,2014-04-25 06:58:39,2015-12-28 07:49:03,0,1
A30824,A,Utility,LongMethod,1,2012-02-08 19:34:46,2014-10-21 20:56:39,1,0
A31130,A,Utility,LongMethod,1,2012-09-24 20:30:51,2014-04-25 06:58:39,1,0
A14490,A,Multimedia,LongMethod,0,2015-05-19 09:58:38,2019-10-09 10:09:04,1,1
A61902,A,Library,LongMethod,0,2018-04-05 03:55:05,2019-05-19 12:55:52,1,1
A28037,A,Library,LongMethod,0,2018-03-23 00:00:04,2019-10-03 09:00:45,0,1
A35241,A,Library,LongMethod,0,2018-12-06 22:39:27,2019-10-03 09:00:45,0,1
A46492,A,Library,LongMethod,1,2016-04-30 08:42:17,2018-04-26 15:27:34,0,0
A46501,A,Library,LongMethod,0,2018-04-26 15:27:34,2019-10-06 08:52:12,0,1
A46468,A,Library,LongMethod,1,2015-11-23 08:33:31,2019-10-06 08:52:12,1,0
A86,A,Utility,LongMethod,1,2015-07-09 09:22:49,2018-07-02 05:54:51,1,0
A34375,A,Utility,LongMethod,0,2014-12-05 03:11:17,2015-04-13 05:51:45,1,1
A34376,A,Utility,LongMethod,0,2014-12-05 03:11:17,2015-04-13 05:51:45,1,1
A34378,A,Utility,LongMethod,0,2014-12-05 03:11:17,2015-04-13 05:51:45,1,1
A2564,A,Business,LongMethod,1,2017-05-11 22:31:08,2017-09-14 02:24:08,1,0
A12106,A,Library,LongMethod,0,2016-04-25 02:43:27,2019-09-21 07:25:12,0,1
A12112,A,Library,LongMethod,1,2015-07-06 06:46:50,2019-09-21 07:25:12,0,0
A7561,A,Utility,LongMethod,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A7583,A,Utility,LongMethod,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A7587,A,Utility,LongMethod,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A7531,A,Utility,LongMethod,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A7533,A,Utility,LongMethod,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A7519,A,Utility,LongMethod,0,2018-11-24 22:51:02,2019-10-08 20:15:55,1,1
A7485,A,Utility,LongMethod,1,2018-11-24 22:51:02,2019-10-08 20:15:55,1,0
A11097,A,Utility,LongMethod,1,2012-01-21 15:30:27,2018-10-19 16:54:47,1,0
A12399,A,Library,LongMethod,0,2016-04-25 02:43:27,2019-09-21 07:25:12,1,1
A3977,A,Utility,LongMethod,1,2016-03-22 21:54:23,2017-03-27 13:57:59,1,0
A5828,A,Business,LongMethod,0,2015-12-08 10:03:03,2018-06-15 14:41:46,1,1
A5858,A,Business,LongMethod,0,2015-12-08 10:03:03,2018-06-15 14:41:46,1,1
A5447,A,Business,LongMethod,0,2015-04-22 23:07:38,2018-06-15 14:41:46,0,1
A5506,A,Business,LongMethod,0,2015-12-08 10:03:03,2018-06-15 14:41:46,1,1
A57225,A,Multimedia,LongMethod,0,2015-09-18 10:04:38,2019-08-10 12:41:02,1,1
A57224,A,Multimedia,LongMethod,0,2015-09-18 10:04:38,2019-08-10 12:41:02,1,1
A57223,A,Multimedia,LongMethod,0,2015-09-18 10:04:38,2019-08-10 12:41:02,1,1
A25793,A,Business,LongMethod,0,2017-07-24 09:08:53,2019-09-30 05:55:54,1,1
A25568,A,Business,LongMethod,0,2017-07-24 09:08:53,2019-09-30 05:55:54,1,1
A36437,A,Utility,LongMethod,0,2015-04-07 05:41:24,2019-10-09 03:09:22,1,1
A44174,A,Utility,LongMethod,0,2017-06-25 11:39:12,2019-09-26 12:51:28,1,1
A47059,A,Library,LongMethod,0,2016-11-04 21:18:36,2019-10-09 18:27:09,1,1
A13531,A,Library,LongMethod,0,2014-07-29 23:12:36,2019-10-09 21:02:53,0,1
A48388,A,Library,LongMethod,0,2018-10-31 18:57:04,2019-10-09 18:27:09,1,1
A49200,A,Library,LongMethod,0,2019-04-18 02:35:12,2019-10-09 18:27:09,0,1
A35670,A,Business,LongMethod,0,2014-09-03 07:47:46,2018-02-24 22:02:01,1,1
A50228,A,Multimedia,LongMethod,0,2017-12-24 00:07:08,2019-10-09 12:32:10,1,1
A49923,A,Multimedia,LongMethod,1,2016-06-29 21:37:28,2017-12-24 00:07:08,1,0
A9458,A,Utility,LongMethod,0,2019-07-01 01:38:52,2019-10-08 01:54:57,1,1
A47871,A,Utility,LongMethod,1,2012-08-03 12:37:49,2013-01-20 02:56:51,1,0
A47870,A,Utility,LongMethod,0,2013-04-20 13:52:59,2015-10-29 12:05:08,0,1
A48700,A,Utility,LongMethod,1,2013-09-04 11:55:41,2015-10-29 12:05:08,1,0
A48699,A,Utility,LongMethod,0,2013-09-04 11:55:41,2015-10-29 12:05:08,1,1
A48564,A,Utility,LongMethod,0,2013-04-20 13:52:59,2015-10-29 12:05:08,1,1
A48563,A,Utility,LongMethod,0,2013-09-04 11:55:41,2015-10-29 12:05:08,0,1
A48565,A,Utility,LongMethod,0,2013-04-20 13:52:59,2015-10-29 12:05:08,1,1
A48325,A,Utility,LongMethod,0,2013-01-20 02:56:51,2015-10-29 12:05:08,1,1
A48326,A,Utility,LongMethod,0,2013-09-04 11:55:41,2015-10-29 12:05:08,0,1
A48333,A,Utility,LongMethod,0,2013-04-20 13:52:59,2015-10-29 12:05:08,0,1
A48332,A,Utility,LongMethod,0,2013-04-20 13:52:59,2015-10-29 12:05:08,0,1
A48330,A,Utility,LongMethod,0,2013-01-20 02:56:51,2015-10-29 12:05:08,1,1
A21015,A,Library,LongMethod,0,2017-01-25 14:18:45,2019-10-07 20:11:40,1,1
A20417,A,Library,LongMethod,0,2017-01-25 14:18:45,2019-10-07 20:11:40,1,1
A20389,A,Library,LongMethod,1,2017-01-25 14:18:45,2017-12-20 09:53:22,1,0
A20360,A,Library,LongMethod,1,2017-01-25 14:18:45,2017-08-25 10:48:16,1,0
A20488,A,Library,LongMethod,0,2017-01-25 14:18:45,2019-10-07 20:11:40,1,1
A20131,A,Library,LongMethod,0,2017-01-25 14:18:45,2019-10-07 20:11:40,1,1
A17185,A,Library,LongMethod,0,2015-02-19 11:45:56,2015-12-28 11:53:01,1,1
A17064,A,Library,LongMethod,0,2015-02-19 11:45:56,2015-12-28 11:53:01,1,1
A17128,A,Library,LongMethod,0,2015-02-19 11:45:56,2015-12-28 11:53:01,1,1
A16952,A,Library,LongMethod,0,2015-02-19 11:45:56,2015-12-28 11:53:01,1,1
A17009,A,Library,LongMethod,0,2015-02-19 11:45:56,2015-12-28 11:53:01,1,1
A16992,A,Library,LongMethod,0,2015-02-19 11:45:56,2015-12-28 11:53:01,1,1
A62502,A,Utility,LongMethod,0,2015-06-15 06:44:10,2019-08-31 20:08:49,0,1
A49545,A,Multimedia,LongMethod,0,2017-04-23 16:32:32,2019-10-09 23:00:51,1,1
A49543,A,Multimedia,LongMethod,1,2017-04-23 16:32:32,2018-02-01 18:34:23,1,0
A62500,A,Utility,LongMethod,0,2016-12-25 08:01:36,2019-08-31 20:08:49,1,1
A49626,A,Multimedia,LongMethod,0,2018-02-01 18:34:23,2019-10-09 23:00:51,1,1
A49698,A,Multimedia,LongMethod,0,2018-09-09 12:48:24,2019-10-09 23:00:51,1,1
A49695,A,Multimedia,LongMethod,0,2018-09-09 12:48:24,2019-10-09 23:00:51,1,1
A50808,A,Library,LongMethod,0,2015-05-18 15:34:39,2019-10-09 20:47:09,1,1
A37803,A,Library,LongMethod,0,2011-02-11 02:35:13,2011-07-19 19:31:30,1,1
A990,A,Utility,LongMethod,1,2010-11-03 22:20:49,2012-08-20 19:16:55,0,0
A1351,A,Utility,LongMethod,0,2011-08-02 05:59:55,2013-04-26 17:55:11,1,1
A33831,A,Library,LongMethod,0,2015-08-15 12:12:55,2018-01-18 18:58:21,1,1
A743,A,Multimedia,LongMethod,0,2015-01-25 01:06:13,2017-11-24 00:57:13,1,1
A289,A,Multimedia,LongMethod,0,2014-08-20 18:06:27,2017-11-24 00:57:13,0,1
A52082,A,Utility,LongMethod,0,2018-03-03 20:01:07,2019-10-10 14:03:16,1,1
A52074,A,Utility,LongMethod,0,2018-03-03 20:01:07,2018-12-08 18:25:49,1,1
A52071,A,Utility,LongMethod,1,2018-03-03 20:01:07,2019-10-10 14:03:16,1,0
A51785,A,Utility,LongMethod,0,2016-11-30 19:18:23,2019-10-10 14:03:16,1,1
A51779,A,Utility,LongMethod,1,2018-03-03 20:01:07,2018-12-08 18:25:49,0,0
A51776,A,Utility,LongMethod,1,2016-11-30 19:18:23,2019-10-10 14:03:16,1,0
A51774,A,Utility,LongMethod,1,2016-11-30 19:18:23,2018-12-08 18:25:49,1,0
A51772,A,Utility,LongMethod,1,2016-11-30 19:18:23,2018-03-03 20:01:07,1,0
A51770,A,Utility,LongMethod,0,2016-11-30 19:18:23,2019-10-10 14:03:16,1,1
A51769,A,Utility,LongMethod,0,2016-11-30 19:18:23,2019-10-10 14:03:16,1,1
A43157,A,Library,LongMethod,1,2017-06-08 16:14:36,2018-01-18 00:23:16,0,0
A38908,A,Library,LongMethod,1,2014-06-17 15:50:30,2014-12-22 11:45:33,1,0
A51778,A,Utility,LongMethod,0,2016-11-30 19:18:23,2017-07-26 16:41:52,1,1
A38087,A,Library,LongMethod,1,2016-10-11 07:26:40,2016-11-10 08:53:03,0,0
A38666,A,Library,LongMethod,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1
A38663,A,Library,LongMethod,1,2014-06-17 15:50:30,2017-06-08 16:14:36,1,0
A38660,A,Library,LongMethod,0,2014-06-17 15:50:30,2019-10-10 13:13:11,1,1
A42121,A,Library,LongMethod,0,2016-03-01 14:36:30,2016-07-13 15:10:48,0,0
A39523,A,Library,LongMethod,0,2014-06-17 15:50:30,2016-11-10 08:53:03,1,0
A59355,A,Library,LongMethod,0,2017-06-08 23:44:49,2017-08-25 00:57:11,1,0
A37643,A,Library,LongMethod,0,2012-02-01 00:54:32,2012-12-20 01:58:20,1,1
A22340,A,Library,LongMethod,0,2017-07-24 18:23:25,2019-08-10 13:14:50,1,1
A3746,A,Utility,LongMethod,1,2014-01-20 08:10:54,2017-07-17 00:26:34,1,0
A39119,A,Library,LongMethod,0,2012-02-01 00:54:32,2012-12-20 01:58:20,1,1
A39138,A,Library,LongMethod,0,2012-02-01 00:54:32,2012-12-20 01:58:20,1,1
A30358,A,Utility,LongMethod,1,2009-12-28 13:13:44,2011-05-08 11:47:32,1,0
A30447,A,Utility,LongMethod,0,2010-11-29 07:53:21,2011-11-01 21:28:41,1,1
A30350,A,Utility,LongMethod,0,2009-12-28 13:13:44,2011-11-01 21:28:41,1,1
A30367,A,Utility,LongMethod,1,2010-11-29 07:53:21,2011-05-08 11:47:32,1,0
A30362,A,Utility,LongMethod,1,2010-11-29 07:53:21,2011-09-08 21:23:53,1,0
A30487,A,Utility,LongMethod,0,2011-02-15 08:34:10,2011-11-01 21:28:41,1,1
A43643,A,Library,LongMethod,0,2013-05-13 12:08:14,2019-10-09 20:47:09,1,1
A43642,A,Library,LongMethod,0,2013-12-10 05:57:55,2019-10-09 20:47:09,1,1
A43641,A,Library,LongMethod,0,2013-05-13 12:08:14,2019-10-09 20:47:09,1,1
A43640,A,Library,LongMethod,0,2013-12-10 05:57:55,2019-10-09 20:47:09,1,1
A43639,A,Library,LongMethod,0,2013-12-10 05:57:55,2019-10-09 20:47:09,1,1
A43593,A,Library,LongMethod,0,2013-12-10 05:57:55,2014-11-20 06:23:13,1,1
A24085,A,Library,LongMethod,0,2017-09-27 19:06:26,2018-09-21 19:50:45,1,1
A13315,A,Multimedia,LongMethod,0,2013-03-25 11:38:17,2014-06-15 23:22:46,1,1
A39857,A,Utility,LongMethod,0,2014-03-08 15:59:59,2014-09-14 22:10:24,1,1
A39732,A,Utility,LongMethod,0,2014-03-08 15:59:59,2014-09-14 22:10:24,0,1
A12922,A,Library,LongMethod,0,2017-06-22 16:42:36,2017-10-11 22:25:38,1,0
A19146,A,Library,LongMethod,0,2018-05-24 22:02:07,2019-08-28 22:07:57,1,1
A30811,A,Utility,LongMethod,1,2012-02-08 19:34:46,2014-07-22 07:56:11,1,0
A30821,A,Utility,LongMethod,0,2012-06-26 20:24:51,2015-12-28 07:49:03,1,1
A30823,A,Utility,LongMethod,0,2012-06-26 20:24:51,2015-12-28 07:49:03,0,1
A30360,A,Utility,LongMethod,0,2011-09-08 21:23:53,2011-11-01 21:28:41,1,1
A30820,A,Utility,LongMethod,0,2014-10-21 20:56:39,2015-12-28 07:49:03,1,1
A1607,A,Utility,LongMethod,1,2010-10-28 14:37:48,2016-03-22 21:54:23,0,0
A5098,A,Utility,LongMethod,0,2014-12-03 11:50:00,2014-12-11 15:14:13,1,1
A44919,A,Utility,LongMethod,0,2013-02-12 09:29:22,2019-05-28 05:57:53,1,1
A44566,A,Utility,LongMethod,0,2012-01-05 09:23:05,2019-05-28 05:57:53,1,1
A44568,A,Utility,LongMethod,0,2013-02-12 09:29:22,2019-05-28 05:57:53,0,1
A14441,A,Utility,LongMethod,0,2014-03-02 03:22:41,2014-07-26 18:11:42,1,1
A41885,A,Utility,LongMethod,0,2015-01-26 16:48:58,2019-09-26 12:51:28,1,1
A41889,A,Utility,LongMethod,0,2015-01-26 16:48:58,2019-09-26 12:51:28,1,1
A41891,A,Utility,LongMethod,0,2015-08-19 15:02:40,2019-09-26 12:51:28,0,1
A41874,A,Utility,LongMethod,0,2017-06-25 11:39:12,2019-09-26 12:51:28,0,1
A42174,A,Utility,LongMethod,0,2015-08-19 15:02:40,2019-09-26 12:51:28,1,1
A42172,A,Utility,LongMethod,0,2015-08-19 15:02:40,2019-09-26 12:51:28,1,1
A10968,A,Utility,LongMethod,1,2014-11-17 14:49:32,2018-10-19 16:54:47,0,0
A12127,A,Library,LongMethod,0,2014-12-18 06:22:55,2015-07-06 06:46:50,1,1
A5802,A,Utility,LongMethod,0,2017-03-27 13:57:59,2018-03-10 19:37:46,1,1
A5399,A,Utility,LongMethod,1,2016-10-27 01:15:53,2018-03-10 19:37:46,1,0
A5722,A,Utility,LongMethod,0,2017-03-27 13:57:59,2018-03-10 19:37:46,1,1
