file_id,projectGroup,category,smellType,status,tInit,tFinal,first,last,T,days,DBsmell
JD185394,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185396,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185393,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185416,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185171,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-09-14 00:10:59,1,1,66 days 03:23:40.000000000,66,False
JD185251,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185250,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-09-14 00:10:59,1,1,66 days 03:23:40.000000000,66,False
JD185243,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185174,JD,Business,LongMethod,1,2008-07-09 20:47:19,2008-12-10 03:09:42,1,0,153 days 06:22:23.000000000,153,False
JD185172,JD,Business,LongMethod,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185486,JD,Business,LongMethod,0,2008-09-14 00:10:59,2008-12-10 03:09:42,1,1,87 days 02:58:43.000000000,87,False
JD185481,JD,Business,LongMethod,0,2008-09-14 00:10:59,2008-12-10 03:09:42,1,1,87 days 02:58:43.000000000,87,False
JD185475,JD,Business,LongMethod,0,2008-09-14 00:10:59,2008-12-10 03:09:42,1,1,87 days 02:58:43.000000000,87,False
JD181190,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-09-14 00:10:59,1,0,615 days 16:33:58.000000000,615,False
JD181255,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD73169,JD,Utility,LongMethod,1,2008-09-02 21:20:24,2012-10-30 21:25:59,1,0,1519 days 00:05:35.000000000,1519,False
JD107852,JD,Library,LongMethod,0,2015-09-19 04:12:06,2016-06-28 23:41:56,0,1,283 days 19:29:50.000000000,283,False
JD181047,JD,Business,LongMethod,0,2007-01-07 07:37:01,2010-04-01 10:46:31,1,1,1180 days 03:09:30.000000000,1180,False
JD37224,JD,Library,LongMethod,0,2014-03-18 21:17:56,2014-06-27 11:19:15,1,1,100 days 14:01:19.000000000,100,False
JD37226,JD,Library,LongMethod,0,2014-03-18 21:17:56,2014-06-27 11:19:15,1,1,100 days 14:01:19.000000000,100,False
JD37228,JD,Library,LongMethod,0,2014-03-18 21:17:56,2014-06-27 11:19:15,1,1,100 days 14:01:19.000000000,100,False
JD37229,JD,Library,LongMethod,0,2014-03-18 21:17:56,2014-06-27 11:19:15,1,1,100 days 14:01:19.000000000,100,False
JD42518,JD,Library,LongMethod,1,2014-08-18 13:57:06,2014-10-21 10:29:40,1,0,63 days 20:32:34.000000000,63,False
JD185128,JD,Business,LongMethod,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1,2103 days 05:53:15.000000000,2103,False
JD185088,JD,Business,LongMethod,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1,2103 days 05:53:15.000000000,2103,False
JD181015,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181010,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD181012,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181000,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180970,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180986,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180989,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180991,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180996,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-09-14 00:10:59,1,0,615 days 16:33:58.000000000,615,False
JD180825,JD,Business,LongMethod,1,2008-12-10 03:09:42,2009-02-11 16:43:38,0,0,63 days 13:33:56.000000000,63,False
JD180823,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180821,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD180816,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180813,JD,Business,LongMethod,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180849,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180846,JD,Business,LongMethod,1,2008-07-09 20:47:19,2008-09-14 00:10:59,0,0,66 days 03:23:40.000000000,66,False
JD180845,JD,Business,LongMethod,1,2007-11-04 19:42:00,2008-09-14 00:10:59,0,0,314 days 04:28:59.000000000,314,False
JD180805,JD,Business,LongMethod,1,2007-01-07 07:37:01,2007-03-04 22:00:21,1,0,56 days 14:23:20.000000000,56,False
JD180773,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180771,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD180763,JD,Business,LongMethod,0,2014-03-10 18:32:26,2015-03-02 02:21:29,0,0,356 days 07:49:03.000000000,356,False
JD180762,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180759,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180784,JD,Business,LongMethod,1,2007-01-07 07:37:01,2014-03-10 18:32:26,1,0,2619 days 10:55:25.000000000,2619,False
JD180802,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180797,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD180794,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180791,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180789,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180788,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180758,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180861,JD,Business,LongMethod,1,2007-01-07 07:37:01,2009-02-11 16:43:38,1,0,766 days 09:06:37.000000000,766,False
JD180934,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180921,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180919,JD,Business,LongMethod,0,2007-01-07 07:37:01,2014-04-13 02:40:34,1,1,2652 days 19:03:33.000000000,2652,False
JD180938,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180940,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180942,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180961,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180951,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180948,JD,Business,LongMethod,1,2008-12-10 03:09:42,2009-02-11 16:43:38,0,0,63 days 13:33:56.000000000,63,False
JD180914,JD,Business,LongMethod,1,2007-03-04 22:00:21,2008-07-09 20:47:19,0,0,492 days 22:46:58.000000000,492,False
JD180880,JD,Business,LongMethod,0,2009-09-12 00:26:52,2015-03-02 02:21:29,0,0,1997 days 01:54:37.000000000,1997,False
JD180878,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD180876,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180873,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180869,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180868,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180865,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180864,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180885,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-07-09 20:47:19,1,0,549 days 13:10:18.000000000,549,False
JD180886,JD,Business,LongMethod,0,2008-09-14 00:10:59,2015-03-02 02:21:29,0,0,2360 days 02:10:30.000000000,2360,False
JD180913,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180908,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180887,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181195,JD,Business,LongMethod,1,2007-01-07 07:37:01,2014-03-10 18:32:26,1,0,2619 days 10:55:25.000000000,2619,False
JD181199,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181204,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181208,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181180,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181181,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181187,JD,Business,LongMethod,1,2007-01-07 07:37:01,2007-06-12 10:09:58,1,0,156 days 02:32:57.000000000,156,False
JD181214,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181246,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181254,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181258,JD,Business,LongMethod,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181237,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181166,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181020,JD,Business,LongMethod,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181061,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181087,JD,Business,LongMethod,0,2008-09-14 00:10:59,2015-03-02 02:21:29,0,0,2360 days 02:10:30.000000000,2360,False
JD181091,JD,Business,LongMethod,0,2007-06-12 10:09:58,2015-03-02 02:21:29,0,1,2819 days 16:11:31.000000000,2819,False
JD181094,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181095,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181097,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181099,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181100,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181057,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD181021,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181025,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181027,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1,766 days 09:06:37.000000000,766,False
JD181042,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181101,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181102,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181140,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-07-09 20:47:19,1,0,549 days 13:10:18.000000000,549,False
JD181150,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181154,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-02-13 07:13:18,1,0,401 days 23:36:17.000000000,401,False
JD181155,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181156,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181104,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181105,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181106,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181108,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181109,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD181110,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1,766 days 09:06:37.000000000,766,False
JD181114,JD,Business,LongMethod,0,2007-01-07 07:37:01,2007-11-04 19:42:00,1,1,301 days 12:04:59.000000000,301,False
JD181121,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181127,JD,Business,LongMethod,0,2007-03-04 22:00:21,2015-03-02 02:21:29,0,0,2919 days 04:21:08.000000000,2919,False
JD180554,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180576,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180578,JD,Business,LongMethod,0,2007-01-07 07:37:01,2008-09-14 00:10:59,1,1,615 days 16:33:58.000000000,615,False
JD180585,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180572,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD180556,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180558,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180563,JD,Business,LongMethod,0,2014-03-10 18:32:26,2015-03-02 02:21:29,0,0,356 days 07:49:03.000000000,356,False
JD180567,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180588,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180589,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180609,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD180612,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD180615,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1,766 days 09:06:37.000000000,766,False
JD180617,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-09-14 00:10:59,1,0,615 days 16:33:58.000000000,615,False
JD180606,JD,Business,LongMethod,1,2008-02-13 07:13:18,2008-09-14 00:10:59,0,0,213 days 16:57:41.000000000,213,False
JD180592,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180594,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180600,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180622,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD184869,JD,Business,LongMethod,1,2008-02-13 07:13:18,2008-12-10 03:09:42,1,0,300 days 19:56:24.000000000,300,False
JD184870,JD,Business,LongMethod,0,2008-02-13 07:13:18,2009-05-27 22:05:20,1,1,469 days 14:52:02.000000000,469,False
JD180541,JD,Business,LongMethod,0,2007-01-07 07:37:01,2008-09-14 00:10:59,1,1,615 days 16:33:58.000000000,615,False
JD180543,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180544,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-09-14 00:10:59,1,0,615 days 16:33:58.000000000,615,False
JD180545,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180546,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-02-13 07:13:18,1,0,401 days 23:36:17.000000000,401,False
JD180548,JD,Business,LongMethod,0,2007-01-07 07:37:01,2008-07-09 20:47:19,1,1,549 days 13:10:18.000000000,549,False
JD180551,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180552,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD180539,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180531,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180532,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180535,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180536,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD180538,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-09-14 00:10:59,1,0,615 days 16:33:58.000000000,615,False
JD180623,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180710,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180713,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180719,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1,766 days 09:06:37.000000000,766,False
JD180705,JD,Business,LongMethod,1,2008-02-13 07:13:18,2008-12-10 03:09:42,0,0,300 days 19:56:24.000000000,300,False
JD180693,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180694,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180701,JD,Business,LongMethod,0,2008-09-14 00:10:59,2015-03-02 02:21:29,0,0,2360 days 02:10:30.000000000,2360,False
JD180703,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180721,JD,Business,LongMethod,1,2008-02-13 07:13:18,2008-09-14 00:10:59,0,0,213 days 16:57:41.000000000,213,False
JD180723,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180741,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-09-14 00:10:59,1,0,615 days 16:33:58.000000000,615,False
JD180746,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180748,JD,Business,LongMethod,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180750,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180751,JD,Business,LongMethod,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1,766 days 09:06:37.000000000,766,False
JD180740,JD,Business,LongMethod,0,2007-11-04 19:42:00,2009-05-27 22:05:20,0,1,570 days 02:23:20.000000000,570,False
JD180724,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180728,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180733,JD,Business,LongMethod,1,2007-01-07 07:37:01,2008-12-10 03:09:42,1,0,702 days 19:32:41.000000000,702,False
JD180639,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180642,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180643,JD,Business,LongMethod,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
